age,taille,poids,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
44,176.7,56.1,1990,,0.19,,5000.0,
58,168.7,61.8,2575,,0.18,719.0,10000.0,40000.0
45,171.3,71.2,2451,4.0,0.99,637.0,1166.64,40000.0
39,168.1,78.7,2827,,0.08,,,
48,186.4,60.9,2152,,0.49,,1331.55,
51,163.7,64.6,2652,5.0,0.12,,5000.0,
57,176.4,65.4,1914,3.0,0.14,,952.15,
50,163.0,76.5,1362,1.0,0.97,650.0,910.82,40000.0
48,180.3,83.0,1426,,0.83,,10000.0,
29,175.0,82.6,2185,2.0,0.92,,5000.0,
24,176.3,65.7,500,,0.15,,5000.0,
21,165.1,50.7,2352,,0.63,340.0,5000.0,40000.0
54,185.7,74.9,3049,1.0,0.56,545.0,,
71,161.7,50.1,500,,0.14,559.0,533.83,40000.0
67,168.0,68.2,1999,2.0,0.94,652.0,,
22,169.4,59.4,568,,0.9,,,
68,171.2,57.2,1844,0.0,0.59,,,
51,162.0,95.3,1391,,0.44,,5000.0,
72,169.4,85.2,2645,4.0,0.07,,,
43,158.1,85.8,1030,0.0,0.69,,5000.0,
20,163.2,60.2,3548,,0.54,,1355.09,
29,179.3,72.6,3038,,0.03,,1258.35,
50,175.7,65.6,4657,,0.08,338.0,500.31,40000.0
69,163.6,75.6,737,4.0,0.28,,5000.0,
33,160.3,56.1,500,,0.52,,,
56,173.0,57.9,1860,1.0,0.54,,5000.0,
68,180.6,68.9,3102,4.0,0.7,331.0,,
57,172.4,71.2,1012,,0.89,518.0,913.98,40000.0
52,163.3,86.5,1613,3.0,0.39,684.0,,
58,155.8,113.8,3767,0.0,0.85,,840.48,
62,170.5,57.8,2905,,0.26,662.0,5000.0,40000.0
52,167.7,62.7,2263,,0.25,,1123.31,
62,153.3,107.2,3503,1.0,0.89,,10000.0,
37,169.9,64.9,3265,0.0,0.83,626.0,,
34,156.7,46.8,2444,3.0,0.37,,10000.0,
75,169.5,60.1,2626,,0.73,301.0,10000.0,40000.0
47,169.9,69.3,4245,,0.99,,5000.0,
48,178.3,60.7,2174,,0.5,,,
58,179.6,99.1,2643,,0.1,,5000.0,
49,161.4,74.8,3789,2.0,0.29,,10000.0,
52,178.0,18.7,5174,,0.59,,584.22,
65,174.6,61.5,3872,0.0,0.55,,10000.0,
55,166.8,49.1,3748,0.0,0.33,,10000.0,
31,152.8,37.6,3889,1.0,0.18,,,
20,179.5,45.0,1344,,0.23,,,
51,178.2,62.7,2575,,0.91,792.0,5000.0,40000.0
51,163.0,94.8,2817,,0.56,,5000.0,
27,158.9,60.1,753,2.0,0.55,560.0,5000.0,40000.0
49,160.8,77.0,948,4.0,0.66,,888.88,
32,175.4,79.3,3285,4.0,0.85,416.0,5000.0,40000.0
43,174.6,54.4,4362,,0.12,,10000.0,
63,158.7,72.0,1539,,0.99,,1006.85,
69,183.5,68.0,4545,5.0,0.67,,,
48,179.3,86.2,3548,2.0,0.55,,1010.08,
49,169.9,65.0,1349,2.0,0.42,,,
18,178.4,91.7,2616,4.0,0.34,823.0,5000.0,40000.0
56,167.5,49.1,1714,,0.74,,5000.0,
37,174.0,71.0,2445,,0.01,,,
23,167.0,46.5,3524,1.0,0.04,,668.16,
62,158.7,52.9,1640,5.0,0.77,583.0,10000.0,40000.0
56,190.6,66.2,500,,0.68,374.0,224.1,40000.0
38,183.8,44.9,1388,4.0,0.18,,5000.0,
20,176.6,71.7,2631,,0.65,,849.39,
54,167.9,28.2,2079,3.0,0.61,469.0,5000.0,40000.0
56,172.5,63.4,500,,0.82,,,
52,163.0,71.9,4357,3.0,0.32,300.0,778.73,40000.0
37,164.2,84.7,3936,1.0,0.31,,909.45,
54,171.5,62.6,1844,,0.47,,10000.0,
40,165.5,76.4,1811,4.0,0.28,835.0,,
47,168.6,66.1,3945,,0.76,834.0,10000.0,40000.0
54,153.8,73.1,3518,2.0,0.94,833.0,10000.0,40000.0
22,165.1,45.7,1688,3.0,0.28,,10000.0,
37,178.4,69.4,1830,,0.41,791.0,,
19,169.8,51.4,947,,0.71,,10000.0,
37,163.4,33.9,3856,4.0,0.46,613.0,10000.0,40000.0
47,180.3,87.4,2239,3.0,0.4,,10000.0,
32,164.6,84.9,645,,0.21,,5000.0,
18,163.4,97.7,2756,3.0,0.57,393.0,,
54,183.0,94.4,1258,,0.86,391.0,,
53,168.6,41.3,2604,,0.07,,5000.0,
39,162.6,73.3,1503,,0.01,376.0,10000.0,40000.0
55,179.3,88.8,2232,2.0,0.05,848.0,,
37,168.5,72.4,2673,,0.45,353.0,693.18,40000.0
46,172.2,78.1,3048,2.0,0.74,749.0,5000.0,40000.0
50,165.1,55.3,2971,0.0,0.93,,10000.0,
66,165.2,66.3,2131,3.0,0.51,471.0,954.77,40000.0
53,165.4,81.1,1800,0.0,0.83,,558.3,
21,186.9,73.7,2088,,0.08,,10000.0,
56,162.6,47.5,884,,0.46,,,
33,182.2,62.9,4088,,0.84,386.0,5000.0,40000.0
60,169.0,78.6,2650,4.0,0.62,795.0,575.79,40000.0
23,159.3,75.7,1706,,0.87,451.0,,
53,166.5,80.5,2844,1.0,0.32,,,
23,169.2,67.9,3668,,0.99,,10000.0,
72,170.7,95.9,500,,0.53,398.0,5000.0,40000.0
28,162.3,51.0,1553,4.0,0.21,,1082.36,
44,177.3,67.9,1854,,0.22,,5000.0,
20,168.1,60.3,500,2.0,0.02,,,
59,171.0,36.5,1609,,0.26,659.0,672.47,40000.0
63,158.5,70.7,659,,0.23,487.0,5000.0,40000.0
28,192.9,47.9,4926,0.0,0.51,,5000.0,
20,166.3,82.3,1957,,0.33,,930.71,
36,158.1,50.6,1997,4.0,0.16,670.0,675.03,40000.0
33,157.3,74.1,3499,5.0,0.27,,,
52,179.2,81.3,2229,,0.33,,10000.0,
46,172.6,72.5,2026,4.0,0.05,,,
26,165.8,30.0,3614,,0.24,,10000.0,
42,167.5,61.7,2397,2.0,0.92,,,
39,170.1,86.5,3061,3.0,0.52,,10000.0,
28,162.7,81.2,1085,,0.21,,684.04,
20,173.6,68.2,3188,4.0,0.84,682.0,,
41,181.0,60.1,1533,,0.22,,5000.0,
31,158.5,58.1,2849,0.0,0.5,650.0,10000.0,40000.0
33,169.8,75.6,1329,,0.18,,10000.0,
38,178.8,68.9,2359,5.0,0.9,,5000.0,
59,170.1,64.3,1069,1.0,0.09,717.0,5000.0,40000.0
41,161.7,62.8,2590,4.0,0.43,,970.83,
57,179.5,62.6,1466,3.0,0.44,814.0,10000.0,40000.0
49,181.0,65.7,4788,,0.13,,920.64,
51,169.8,63.1,4183,,0.05,318.0,10000.0,40000.0
21,172.6,59.9,2736,3.0,0.28,,,
71,161.8,69.1,2329,3.0,0.48,,5000.0,
54,167.6,77.7,1547,,0.4,741.0,,
41,162.7,61.9,3701,,1.0,585.0,10000.0,40000.0
25,166.3,77.5,2555,4.0,0.56,,10000.0,
50,165.8,48.2,798,1.0,0.87,,880.24,
27,161.6,85.0,1643,,0.15,,,
35,177.9,46.2,2171,,0.53,651.0,712.64,40000.0
63,174.0,75.3,2189,,0.5,,,
18,173.3,72.0,3630,2.0,0.78,,,
37,167.4,75.6,2266,5.0,0.55,341.0,584.92,40000.0
24,187.7,71.4,3334,5.0,0.43,,10000.0,
64,171.7,43.0,700,2.0,0.73,,471.78,
21,181.2,76.6,4197,4.0,0.69,,5000.0,
71,160.8,77.3,4787,,0.94,514.0,10000.0,40000.0
36,174.0,79.6,1061,2.0,0.17,628.0,,
18,154.8,64.7,1426,,0.72,,,
67,156.2,83.1,1483,,0.97,,5000.0,
23,160.3,45.6,2154,,0.58,,,
42,171.0,65.3,3643,3.0,0.01,556.0,,
27,175.1,50.5,2897,,0.41,,5000.0,
57,174.9,55.1,5382,,0.19,559.0,,
22,165.1,85.5,3028,,0.27,,,
31,162.0,68.6,1052,4.0,0.78,,1191.43,
29,153.3,99.9,3234,,0.28,,1010.51,
38,163.5,47.5,3603,5.0,0.09,598.0,398.01,40000.0
42,166.8,68.5,953,5.0,0.89,,10000.0,
59,162.6,68.7,2823,,0.67,778.0,,
69,176.2,89.8,3050,,0.88,,408.35,
32,179.5,84.8,1136,,0.38,465.0,,
66,154.7,67.9,2456,4.0,0.58,,975.82,
67,157.0,64.6,4899,4.0,0.1,,5000.0,
67,157.4,58.2,1269,,0.97,542.0,10000.0,40000.0
65,171.6,57.6,1458,5.0,0.06,,10000.0,
73,167.4,70.0,500,2.0,0.97,543.0,,
56,173.3,56.8,2720,,0.19,752.0,614.45,40000.0
51,176.5,64.4,2042,4.0,0.18,,936.24,
20,174.2,69.3,500,,0.28,598.0,,
35,168.2,60.7,2492,3.0,0.08,448.0,5000.0,40000.0
68,166.8,61.9,2830,5.0,0.54,,881.07,
57,161.6,55.6,2634,,0.09,,605.17,
40,163.2,48.4,2526,,0.5,626.0,1293.45,40000.0
63,173.2,60.0,3009,,0.96,,10000.0,
67,193.0,95.0,2671,5.0,0.73,,758.44,
66,172.2,46.6,2202,0.0,0.43,,5000.0,
54,178.6,88.6,500,0.0,0.72,806.0,10000.0,40000.0
50,175.2,100.0,500,4.0,0.03,,10000.0,
42,162.2,66.5,3763,,0.79,,,
31,159.8,75.1,500,,0.23,,,
18,171.4,86.0,1791,,0.15,,10000.0,
29,150.5,55.3,3542,3.0,0.21,344.0,254.14,40000.0
41,164.8,76.4,3197,5.0,0.02,,332.64,
51,178.0,58.6,4449,,0.17,,10000.0,
46,177.2,52.4,2876,1.0,0.42,770.0,10000.0,40000.0
62,156.9,90.6,2873,4.0,0.73,,5000.0,
64,172.0,76.4,3016,1.0,0.27,,5000.0,
25,176.1,74.8,2730,0.0,0.19,745.0,5000.0,40000.0
70,177.5,75.8,1486,4.0,0.17,,,
45,167.0,59.3,2540,,0.93,,5000.0,
73,161.0,85.1,3631,,0.22,826.0,5000.0,40000.0
54,164.4,74.3,1175,,0.28,,34.49,
64,170.0,64.8,2630,,0.64,762.0,,
29,160.9,61.8,4001,,0.4,,10000.0,
28,174.4,40.4,3525,,0.33,386.0,,
57,156.2,63.3,3628,,0.22,385.0,10000.0,40000.0
59,178.0,86.3,2172,,0.44,,10000.0,
32,168.8,83.0,1612,,0.97,535.0,5000.0,40000.0
75,180.9,102.2,4151,,0.97,444.0,,
58,158.5,85.8,1438,,0.31,546.0,5000.0,40000.0
39,184.1,62.0,777,,0.03,,,
46,190.8,92.3,2998,3.0,0.58,470.0,10000.0,40000.0
64,165.6,89.2,4294,4.0,0.91,,10000.0,
67,170.3,70.4,3179,5.0,0.13,,10000.0,
68,169.0,88.7,1952,,0.6,335.0,,
48,174.5,82.1,3246,5.0,0.45,540.0,,
50,170.6,70.5,3805,4.0,0.04,,426.47,
27,173.4,88.2,2728,,0.98,516.0,5000.0,40000.0
22,190.8,83.0,2772,0.0,0.12,,5000.0,
55,159.0,74.9,2716,0.0,0.57,793.0,10000.0,40000.0
49,178.9,71.3,2033,,0.47,662.0,5000.0,40000.0
69,177.9,73.6,3389,,0.62,734.0,761.48,40000.0
52,182.4,82.0,2906,3.0,0.36,846.0,698.44,40000.0
37,181.4,97.4,3192,,0.26,,5000.0,
23,179.0,75.3,2513,,0.19,,10000.0,
45,159.8,63.5,2075,,0.45,,10000.0,
56,177.3,66.4,2305,,0.13,510.0,,
39,165.4,91.7,1142,,0.04,652.0,10000.0,40000.0
49,162.2,71.5,3071,,0.69,,5000.0,
63,160.7,85.6,3832,,0.94,,10000.0,
26,170.7,55.2,2997,,0.66,,,
49,186.1,48.5,5159,,0.91,416.0,10000.0,40000.0
52,160.2,94.9,3444,,0.67,636.0,,
39,176.3,75.7,3066,,0.54,,,
57,155.0,102.2,2755,3.0,0.13,,5000.0,
34,174.3,37.0,3029,,0.38,,,
75,160.4,76.1,2736,1.0,0.7,404.0,,
34,178.9,94.3,4543,,0.77,,,
32,168.5,76.0,3736,,0.9,,5000.0,
39,173.6,78.9,1694,5.0,0.48,,5000.0,
25,170.5,64.4,3683,2.0,0.52,411.0,,
75,154.0,69.1,2079,4.0,0.85,,500.55,
60,173.2,69.3,2996,,0.63,,10000.0,
73,173.6,61.6,2443,0.0,0.65,,10000.0,
19,162.0,59.5,1088,,0.36,,5000.0,
21,164.2,71.0,1731,,0.81,306.0,5000.0,40000.0
27,165.7,58.0,1720,,0.16,444.0,743.01,40000.0
46,182.7,77.2,3599,0.0,0.6,,488.21,
26,180.4,80.7,3086,,0.37,,,
69,183.1,75.9,1314,,0.75,490.0,,
63,159.6,83.0,5362,,0.71,,5000.0,
58,165.2,98.7,2847,,0.95,,5000.0,
22,175.4,77.4,989,,0.19,,5000.0,
21,186.8,62.5,3318,,0.95,,,
44,182.4,98.4,2262,5.0,0.99,616.0,1136.94,40000.0
28,157.4,71.3,2478,3.0,0.92,,858.21,
25,177.1,71.5,3091,4.0,0.67,,,
56,162.2,58.4,565,,0.39,309.0,10000.0,40000.0
52,148.8,33.3,2754,,0.5,725.0,95.83,40000.0
34,178.1,122.8,1682,5.0,0.73,622.0,781.0,40000.0
27,181.4,85.2,3170,,0.98,557.0,10000.0,40000.0
70,170.6,73.2,1963,4.0,0.55,580.0,,
55,177.1,52.3,1350,3.0,0.77,,453.16,
42,174.2,91.6,3932,3.0,0.18,,5000.0,
69,161.6,80.5,2170,,0.86,504.0,5000.0,40000.0
72,164.6,50.3,500,,0.46,,10000.0,
70,163.3,59.3,2929,1.0,0.17,,,
60,161.5,54.5,3729,,0.17,341.0,10000.0,40000.0
39,156.4,80.0,2578,0.0,0.94,809.0,,
37,161.9,62.2,782,,0.25,714.0,,
57,174.2,95.4,2785,,0.31,476.0,10000.0,40000.0
30,174.4,69.4,1537,,0.46,320.0,749.39,40000.0
68,165.4,94.6,1842,3.0,0.54,,5000.0,
38,169.0,67.7,2886,3.0,0.41,,,
25,173.2,61.8,500,,0.93,750.0,5000.0,40000.0
52,177.4,70.0,500,,0.96,,10000.0,
19,169.8,76.2,1656,3.0,0.05,,10000.0,
42,158.6,76.8,1972,,0.32,,,
29,166.3,92.4,4674,5.0,0.83,553.0,10000.0,40000.0
49,159.6,71.0,2853,3.0,0.75,465.0,10000.0,40000.0
47,180.2,65.9,3211,,0.7,570.0,5000.0,40000.0
34,176.3,86.7,2030,,0.29,324.0,10000.0,40000.0
36,168.1,48.6,857,,0.66,,,
36,190.3,85.4,3534,,0.37,303.0,912.65,40000.0
60,188.3,82.9,1795,5.0,0.88,744.0,5000.0,40000.0
28,160.6,88.7,2250,4.0,0.63,822.0,10000.0,40000.0
41,161.2,72.9,3067,,0.01,608.0,,
40,168.8,66.9,4348,3.0,0.63,,,
39,166.3,59.8,2209,,0.6,,386.44,
19,164.6,72.6,2991,,0.67,810.0,5000.0,40000.0
56,166.0,77.3,2827,3.0,0.54,,,
53,161.4,72.7,1651,,0.89,,5000.0,
54,180.6,58.7,1360,,0.78,,5000.0,
30,181.6,75.0,3467,1.0,0.53,613.0,5000.0,40000.0
35,175.5,56.7,2363,1.0,0.66,687.0,849.45,40000.0
65,166.0,93.4,3616,,0.13,513.0,,
55,172.8,70.1,3487,,0.54,322.0,,
57,172.0,47.0,975,,0.86,721.0,,
51,174.3,47.2,2490,,0.76,451.0,10000.0,40000.0
52,168.0,64.8,3768,,0.49,,5000.0,
57,184.2,61.6,3253,,0.54,492.0,10000.0,40000.0
51,167.0,59.6,2126,,0.51,,1120.24,
72,153.5,65.5,3556,0.0,0.48,574.0,,
56,169.4,59.0,2522,,0.14,,5000.0,
33,162.9,82.2,500,3.0,0.95,,,
74,173.9,44.1,500,4.0,0.18,,5000.0,
64,178.5,85.3,1703,,0.46,302.0,829.3,40000.0
39,159.6,78.1,4082,5.0,0.46,698.0,5000.0,40000.0
40,173.2,76.8,1329,5.0,0.02,,10000.0,
28,194.0,76.0,2358,,1.0,,5000.0,
21,171.5,105.4,2673,,0.64,,,
60,168.2,65.6,1865,2.0,0.73,,475.59,
44,164.4,72.7,916,0.0,0.48,444.0,906.47,40000.0
54,166.6,78.9,2753,1.0,0.94,512.0,814.23,40000.0
50,175.3,62.6,2221,3.0,0.19,479.0,,
62,167.1,69.8,1079,5.0,0.87,393.0,,
51,170.7,52.5,2781,1.0,0.64,,,
55,168.7,78.1,2906,4.0,0.33,,10000.0,
35,176.4,94.0,3311,5.0,1.0,634.0,,
20,186.2,81.2,3314,2.0,0.46,346.0,,
62,173.2,88.9,1928,3.0,0.64,,10000.0,
66,174.0,67.7,3439,4.0,0.66,308.0,5000.0,40000.0
39,171.3,73.5,4577,,0.64,599.0,697.36,40000.0
71,155.0,68.5,802,0.0,0.35,,959.71,
24,162.8,62.7,1752,1.0,0.44,802.0,5000.0,40000.0
61,173.5,62.1,2149,,0.82,,,
41,172.0,72.6,2872,1.0,0.3,,5000.0,
73,164.0,62.7,2291,4.0,0.6,567.0,5000.0,40000.0
62,159.9,108.3,2596,,0.72,,5000.0,
61,160.3,38.2,4372,4.0,0.05,327.0,1237.11,40000.0
23,158.2,61.8,1997,,0.69,542.0,5000.0,40000.0
40,164.3,53.2,4358,2.0,0.45,668.0,,
21,166.9,72.3,1924,1.0,0.13,446.0,690.99,40000.0
56,170.5,58.2,2881,,0.2,,1415.43,
60,174.2,72.3,3170,,0.72,,10000.0,
55,172.6,79.2,2545,5.0,0.64,768.0,,
18,174.6,38.3,2466,,0.66,,,
24,166.8,53.7,2298,,0.11,,5000.0,
70,165.2,88.0,4121,2.0,0.34,550.0,10000.0,40000.0
25,177.5,75.5,5108,,0.89,390.0,,
72,157.9,71.3,3698,,0.04,,5000.0,
28,164.9,78.3,530,,1.0,,5000.0,
70,166.8,72.2,1394,2.0,0.5,,10000.0,
67,178.0,74.2,3396,3.0,0.16,306.0,,
33,180.8,39.2,3695,,0.69,329.0,,
23,177.2,84.7,3565,,0.99,390.0,5000.0,40000.0
33,176.2,76.4,3326,,0.6,,905.12,
49,149.4,58.1,2926,,0.88,683.0,877.84,40000.0
30,167.3,101.7,2941,5.0,0.3,,5000.0,
68,181.7,66.3,3760,2.0,0.83,,10000.0,
48,164.3,58.3,816,,0.09,,,
66,175.5,63.5,2804,5.0,0.08,,,
22,180.6,56.8,500,,0.66,,,
58,183.7,69.0,4377,,0.86,,607.27,
62,170.3,62.3,4727,,0.0,723.0,10000.0,40000.0
18,171.1,45.1,2367,3.0,0.75,,,
30,169.9,60.9,2059,1.0,0.57,518.0,10000.0,40000.0
19,183.2,58.5,3614,,0.39,,549.14,
20,162.4,51.7,3894,4.0,0.5,695.0,1277.04,40000.0
40,177.3,94.4,4381,,0.67,367.0,417.93,40000.0
64,151.7,67.6,1137,,0.33,303.0,10000.0,40000.0
31,178.2,67.0,2434,,0.81,,5000.0,
63,171.2,67.1,2480,1.0,0.3,,10000.0,
60,173.6,86.1,690,,0.58,,5000.0,
58,178.4,74.7,2722,,0.05,420.0,,
60,176.1,100.5,1283,4.0,0.86,,5000.0,
53,159.2,77.4,1664,3.0,0.09,,,
58,158.7,63.8,1563,2.0,0.31,,,
45,144.3,49.6,2832,2.0,0.91,,5000.0,
26,180.7,104.2,3030,0.0,0.29,,5000.0,
36,175.7,73.0,2909,0.0,0.53,,821.67,
61,181.3,82.2,3415,4.0,0.93,595.0,,
52,162.6,67.9,1954,0.0,0.34,829.0,975.25,40000.0
28,168.9,60.8,1907,0.0,0.66,,989.3,
34,157.7,71.8,2567,,0.02,,1259.65,
44,154.3,68.3,500,5.0,0.33,,10000.0,
70,164.1,68.4,1697,,0.19,,,
50,171.7,57.3,1756,0.0,0.78,,,
58,159.7,68.4,2905,0.0,0.17,479.0,10000.0,40000.0
43,174.6,97.0,2373,1.0,0.21,383.0,10000.0,40000.0
35,170.9,80.7,1441,2.0,0.85,450.0,,
58,159.0,66.6,2165,3.0,0.52,,763.22,
47,161.6,63.2,2360,,0.0,,627.29,
69,159.6,110.1,3830,1.0,0.37,,5000.0,
74,179.3,61.9,2047,3.0,0.07,,,
38,175.4,77.6,2058,,0.93,,,
70,174.7,88.0,4323,,0.71,503.0,10000.0,40000.0
66,148.7,78.1,2326,3.0,0.25,421.0,,
22,159.8,71.9,3722,4.0,0.19,,1359.96,
45,172.4,117.8,1910,5.0,0.07,,591.41,
52,151.9,66.2,2102,,0.15,,5000.0,
69,168.1,83.2,1676,3.0,0.37,754.0,,
30,180.5,50.7,3134,,0.18,803.0,602.85,40000.0
31,162.8,76.6,1001,0.0,0.36,430.0,1012.86,40000.0
38,171.4,55.1,2471,,0.7,,10000.0,
44,168.3,65.5,3323,,0.71,672.0,,
33,155.5,53.3,2449,,0.11,602.0,653.2,40000.0
43,161.4,55.1,2399,2.0,0.34,361.0,10000.0,40000.0
27,165.9,72.7,3133,4.0,0.43,507.0,5000.0,40000.0
65,172.9,63.3,1792,4.0,0.3,473.0,10000.0,40000.0
60,158.8,27.1,1925,,0.75,,10000.0,
30,167.1,47.2,3908,,0.17,,979.23,
46,176.5,76.0,1819,5.0,0.37,,5000.0,
32,180.2,82.6,694,0.0,0.91,,817.35,
57,179.4,77.0,2627,,0.78,796.0,738.1,40000.0
30,153.2,59.8,2725,,0.09,749.0,372.05,40000.0
29,179.2,49.5,1914,1.0,0.35,,10000.0,
54,180.9,71.7,2483,2.0,0.1,584.0,718.36,40000.0
40,165.1,56.2,3566,,0.93,458.0,690.32,40000.0
46,168.0,59.7,3213,5.0,0.06,,,
52,176.4,99.3,3058,2.0,0.12,535.0,1064.52,40000.0
48,178.6,67.0,630,,0.81,,,
39,159.1,80.4,5133,,0.97,713.0,10000.0,40000.0
29,180.6,81.3,1562,,0.95,554.0,,
59,191.3,48.9,3685,2.0,0.59,,5000.0,
64,176.4,85.6,2772,,0.77,,5000.0,
27,167.8,66.5,4142,,0.75,,5000.0,
75,166.8,47.1,3550,,0.95,364.0,10000.0,40000.0
35,171.0,80.8,1195,,0.8,,10000.0,
42,151.4,55.4,2030,1.0,0.02,,5000.0,
30,197.9,73.6,517,3.0,0.44,681.0,,
31,167.1,84.0,1822,3.0,0.33,,10000.0,
36,183.4,84.4,2476,2.0,0.88,,5000.0,
74,157.8,64.2,4337,,0.02,,1104.46,
70,164.5,69.5,3850,3.0,0.23,,718.98,
35,157.1,61.3,3034,0.0,0.91,330.0,10000.0,40000.0
45,181.5,73.5,2127,,0.83,,800.46,
70,165.6,59.2,1359,3.0,0.23,391.0,,
35,181.5,73.8,852,,0.63,810.0,5000.0,40000.0
71,185.1,87.5,3566,1.0,0.39,712.0,,
27,155.6,73.5,745,2.0,0.3,584.0,810.06,40000.0
42,174.2,54.6,3251,1.0,0.67,,,
54,161.8,63.4,3628,5.0,0.23,545.0,10000.0,40000.0
57,146.8,54.6,4160,,0.74,,,
29,161.9,58.5,4105,,0.02,,10000.0,
28,172.1,56.8,2779,2.0,0.04,,5000.0,
54,176.4,61.1,2954,,0.32,347.0,1111.98,40000.0
57,180.6,78.9,4297,4.0,0.76,525.0,1162.31,40000.0
32,174.5,105.3,3059,5.0,0.19,646.0,10000.0,40000.0
22,166.1,84.6,3204,0.0,0.14,,,
63,180.5,75.7,1682,2.0,0.29,494.0,5000.0,40000.0
31,178.6,42.1,3822,,0.23,,5000.0,
23,168.9,68.2,1988,,0.47,,10000.0,
71,162.8,47.7,1746,0.0,0.28,,,
30,168.9,60.8,2466,2.0,0.88,502.0,5000.0,40000.0
69,156.4,81.9,2132,,0.04,,10000.0,
24,161.1,75.8,1205,1.0,0.76,748.0,,
62,176.1,55.6,4943,1.0,0.31,,,
68,168.6,75.7,2057,,0.48,,5000.0,
71,177.5,71.1,1122,2.0,0.56,325.0,10000.0,40000.0
47,176.8,73.6,2783,,0.95,,10000.0,
39,179.5,84.1,1249,0.0,0.12,585.0,,
66,174.1,59.3,2953,5.0,0.67,,5000.0,
35,179.0,52.4,1999,1.0,0.63,307.0,,
75,163.0,73.4,2524,,0.16,,10000.0,
49,173.0,75.2,2965,0.0,0.73,,,
27,161.5,65.7,1627,,0.68,340.0,815.16,40000.0
30,189.4,97.7,1504,,0.05,425.0,,
40,167.9,69.9,1687,1.0,0.72,,10000.0,
22,169.8,66.6,1923,,0.4,572.0,10000.0,40000.0
29,191.8,74.5,3114,5.0,0.14,,5000.0,
67,178.6,84.1,500,2.0,1.0,391.0,5000.0,40000.0
41,178.7,67.2,2983,1.0,0.09,809.0,865.07,40000.0
39,184.4,68.0,1461,5.0,0.18,634.0,5000.0,40000.0
60,186.8,60.8,2800,,0.63,586.0,812.27,40000.0
25,168.4,76.8,2979,,0.66,,10000.0,
18,182.0,81.5,4797,0.0,0.85,816.0,639.9,40000.0
49,151.4,83.0,1995,,0.18,336.0,613.33,40000.0
28,180.5,61.5,3182,4.0,0.52,770.0,880.57,40000.0
29,165.1,64.2,2263,,0.22,588.0,,
58,167.0,66.4,3118,,0.47,503.0,1014.51,40000.0
22,176.4,48.5,711,3.0,0.97,,578.16,
35,166.7,74.3,3201,1.0,0.73,378.0,,
58,174.3,47.3,3813,,0.89,,1232.09,
52,174.7,65.3,1570,,0.37,656.0,,
75,178.9,68.0,500,,0.68,,,
34,180.8,86.2,3252,,0.41,,10000.0,
43,189.5,52.9,3440,5.0,0.13,387.0,10000.0,40000.0
56,154.0,89.3,3034,,0.36,333.0,,
52,176.7,97.4,1085,0.0,0.49,,5000.0,
39,162.7,77.2,2732,2.0,0.89,411.0,,
54,170.5,67.9,5488,,0.24,,10000.0,
56,170.1,72.6,1758,1.0,0.48,,,
60,158.7,50.8,716,,0.24,531.0,10000.0,40000.0
27,156.9,100.8,5449,5.0,0.21,,5000.0,
54,182.3,50.8,3899,,0.09,,10000.0,
31,169.3,79.6,2607,1.0,0.32,,,
41,167.5,69.5,2237,,0.5,641.0,10000.0,40000.0
26,157.1,82.3,1917,2.0,0.52,758.0,5000.0,40000.0
50,183.6,72.2,3461,4.0,0.91,,,
71,170.4,72.6,2536,2.0,0.09,,5000.0,
52,173.0,55.0,3422,,0.38,,767.01,
18,161.2,33.4,2152,0.0,0.88,321.0,,
37,183.2,64.7,2777,0.0,0.35,784.0,10000.0,40000.0
25,172.8,68.0,1246,2.0,0.51,,5000.0,
24,185.6,75.8,2898,0.0,0.92,,5000.0,
46,182.2,58.1,3205,4.0,0.02,719.0,,
30,182.6,72.7,3409,,0.07,,,
30,161.7,57.0,2313,,0.6,326.0,10000.0,40000.0
47,158.1,95.9,2434,5.0,0.92,,10000.0,
60,158.7,60.2,1369,1.0,0.48,,760.92,
43,179.0,83.9,2244,4.0,0.51,,5000.0,
41,162.0,44.5,2383,0.0,0.15,761.0,10000.0,40000.0
62,169.7,73.0,4666,,0.42,470.0,5000.0,40000.0
74,166.4,51.1,2694,2.0,0.44,,,
73,148.3,35.7,924,,0.21,,1417.96,
34,169.6,78.9,4546,,1.0,,1279.52,
36,168.7,35.0,1530,,0.62,,,
19,174.1,61.0,2619,,0.97,,10000.0,
45,172.3,56.4,2712,,0.17,,,
29,168.3,69.8,3637,,0.66,572.0,1171.71,40000.0
45,174.6,51.4,3024,,0.05,,857.33,
72,162.0,72.3,2166,,0.76,,618.52,
26,178.8,79.9,972,3.0,0.94,,,
60,179.8,57.0,4068,4.0,0.54,372.0,5000.0,40000.0
61,169.8,73.3,2773,2.0,0.36,819.0,5000.0,40000.0
64,158.2,103.1,3036,0.0,0.72,,,
35,147.0,88.4,1642,,0.35,,10000.0,
31,164.8,39.6,2038,3.0,0.15,,5000.0,
48,182.3,36.8,4241,3.0,0.48,,5000.0,
56,183.7,65.9,2278,,0.62,483.0,859.7,40000.0
46,166.0,67.5,2546,,0.6,,5000.0,
49,171.2,78.0,3034,2.0,0.13,,863.84,
68,164.6,33.0,2519,0.0,0.52,,611.51,
40,171.2,54.5,3329,,0.12,794.0,10000.0,40000.0
48,175.8,78.1,2296,,0.32,,1038.21,
